Price,District,City,Town,EnergyCertificate,Parking,ConstructionYear,Garage,Elevator,NumberOfBathrooms,AreaAssigned,RoomsAssigned,PricePerSqm,Region
210000.0,Lisboa,Sintra,Rio de Mouro,D,0.0,1990.0,False,true,0.0,68.0,2.0,3088.235294117647,Lisboa
425900.0,Lisboa,Amadora,Venteira,A+,1.0,2022.0,False,true,2.0,93.0,2.0,4579.569892473119,Lisboa
145000.0,Lisboa,Vila Franca de Xira,Alverca do Ribatejo e Sobralinho,D,0.0,2000.0,False,false,1.0,78.0,2.0,1858.974358974359,Lisboa
4000.0,Faro,Loulé,Quarteira,NC,0.0,1993.0,False,true,0.0,61.0,0.0,65.57377049180327,Algarve
999900.0,Porto,Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai",E,2.0,2005.0,false,true,3.0,135.0,3.0,7406.666666666667,Norte
158500.0,Lisboa,Torres Vedras,"Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães",F,1.0,1998.0,false,false,1.0,121.0,2.0,1309.9173553719008,Lisboa
499000.0,Faro,Loulé,Quarteira,C,1.0,1998.0,False,true,2.0,131.0,3.0,3809.1603053435115,Algarve
495000.0,Lisboa,Lisboa,Olivais,C,0.0,1980.0,false,true,3.0,186.0,4.0,2661.2903225806454,Lisboa
240000.0,Porto,Matosinhos,"Perafita, Lavra e Santa Cruz do Bispo",NC,1.0,1989.0,false,false,1.0,88.0,2.0,2727.2727272727275,Norte
259000.0,Lisboa,Sintra,Algueirão-Mem Martins,C,1.0,2019.0,False,true,1.0,88.0,3.0,2943.181818181818,Lisboa
210000.0,Viana do Castelo,Vila Nova de Cerveira,Vila Nova de Cerveira e Lovelhe,NC,0.0,2023.0,True,true,1.0,127.0,2.0,1653.5433070866143,Norte
155000.0,Porto,Gondomar,Rio Tinto,D,1.0,2000.0,False,true,1.0,65.0,5.0,2384.6153846153848,Norte
710000.0,Lisboa,Lisboa,Santa Maria Maior,B,0.0,2025.0,False,true,1.0,55.0,3.0,12909.09090909091,Lisboa
160000.0,Lisboa,Amadora,Venteira,F,0.0,1977.0,false,false,2.0,72.0,3.0,2222.222222222222,Lisboa
418700.0,Faro,Faro,Faro (Sé e São Pedro),A,3.0,2023.0,false,true,1.0,147.0,2.0,2848.299319727891,Algarve
153000.0,Lisboa,Vila Franca de Xira,Póvoa de Santa Iria e Forte da Casa,C,0.0,1979.0,false,false,1.0,45.0,1.0,3400.0,Lisboa
183000.0,Setúbal,Almada,Caparica e Trafaria,E,0.0,1999.0,false,true,1.0,82.0,3.0,2231.7073170731705,Lisboa
265000.0,Lisboa,Sintra,Algueirão-Mem Martins,C,2.0,2019.0,false,true,1.0,105.0,2.0,2523.809523809524,Lisboa
149000.0,Setúbal,Alcácer do Sal,Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana,B-,0.0,2005.0,false,false,1.0,34.0,0.0,4382.35294117647,Lisboa
340000.0,Lisboa,Cascais,Cascais e Estoril,D,0.0,1995.0,False,false,1.0,60.0,2.0,5666.666666666667,Lisboa
430000.0,Lisboa,Lisboa,Arroios,D,0.0,1937.0,false,false,2.0,100.0,3.0,4300.0,Lisboa
275000.0,Lisboa,Sintra,Rio de Mouro,D,0.0,1996.0,False,true,1.0,76.0,3.0,3618.4210526315787,Lisboa
289000.0,Porto,Vila Nova de Gaia,São Felix da Marinha,C,0.0,2003.0,True,true,2.0,115.0,5.0,2513.0434782608695,Norte
530000.0,Faro,Loulé,Quarteira,A,1.0,2024.0,False,true,2.0,77.0,2.0,6883.116883116883,Algarve
130000.0,Lisboa,Amadora,Venteira,C,0.0,1957.0,false,false,1.0,37.0,0.0,3513.5135135135133,Lisboa
500000.0,Setúbal,Barreiro,"Alto do Seixalinho, Santo André e Verderena",NC,1.0,2024.0,False,false,3.0,119.0,3.0,4201.680672268908,Lisboa
365000.0,Lisboa,Cascais,São Domingos de Rana,C,2.0,1971.0,false,false,2.0,85.0,3.0,4294.117647058823,Lisboa
90000.0,Faro,Albufeira,Albufeira e Olhos de Água,C,0.0,2003.0,false,true,1.0,30.0,0.0,3000.0,Algarve
353000.0,Lisboa,Loures,Santo António dos Cavaleiros e Frielas,A+,1.0,2023.0,false,true,2.0,80.0,2.0,4412.5,Lisboa
260000.0,Lisboa,Oeiras,Barcarena,E,1.0,1992.0,false,false,2.0,95.0,3.0,2736.842105263158,Lisboa
235000.0,Lisboa,Sintra,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",C,0.0,1999.0,false,true,2.0,111.0,3.0,2117.1171171171172,Lisboa
220000.0,Lisboa,Amadora,Falagueira - Venda Nova,D,0.0,1970.0,False,true,1.0,70.0,2.0,3142.8571428571427,Lisboa
165500.0,Lisboa,Sintra,Agualva e Mira-Sintra,D,0.0,1980.0,False,true,1.0,80.0,3.0,2068.75,Lisboa
95000.0,Santarém,Entroncamento,São João Baptista,D,0.0,1998.0,False,false,1.0,71.0,3.0,1338.0281690140846,Centro
200000.0,Lisboa,Sintra,Algueirão-Mem Martins,C,0.0,1998.0,False,true,2.0,109.0,4.0,1834.8623853211009,Lisboa
840000.0,Lisboa,Cascais,Cascais e Estoril,C,2.0,1997.0,false,true,2.0,131.0,3.0,6412.213740458015,Lisboa
1390000.0,Lisboa,Loures,Moscavide e Portela,B,1.0,2010.0,False,true,3.0,186.0,5.0,7473.118279569892,Lisboa
120000.0,Porto,Porto,Paranhos,D,0.0,1988.0,false,false,1.0,74.0,2.0,1621.6216216216217,Norte
169000.0,Lisboa,Lisboa,Estrela,D,0.0,1937.0,false,false,1.0,35.0,1.0,4828.571428571428,Lisboa
236000.0,Lisboa,Loures,"Santa Iria de Azoia, São João da Talha e Bobadela",D,0.0,1971.0,False,false,1.0,92.0,3.0,2565.217391304348,Lisboa
280000.0,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",D,0.0,1950.0,false,false,1.0,94.0,4.0,2978.723404255319,Lisboa
295000.0,Coimbra,Lousã,Lousã e Vilarinho,A,0.0,2022.0,True,true,0.0,120.0,5.0,2458.3333333333335,Centro
110000.0,Porto,Santo Tirso,"Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães",F,0.0,1997.0,false,true,1.0,84.0,2.0,1309.5238095238096,Norte
1810000.0,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",A,1.0,2019.0,False,true,4.0,202.0,5.0,8960.39603960396,Lisboa
175000.0,Porto,Valongo,Ermesinde,D,0.0,1980.0,True,false,4.0,89.0,3.0,1966.2921348314608,Norte
340000.0,Porto,Matosinhos,"Perafita, Lavra e Santa Cruz do Bispo",C,1.0,2000.0,False,true,2.0,103.0,3.0,3300.970873786408,Norte
199999.0,Setúbal,Seixal,Corroios,E,0.0,1978.0,False,true,2.0,93.0,2.0,2150.52688172043,Lisboa
140000.0,Santarém,Entroncamento,Nossa Senhora de Fátima,C,0.0,1985.0,false,false,2.0,106.0,3.0,1320.754716981132,Centro
250000.0,Setúbal,Moita,Alhos Vedros,NC,0.0,1988.0,False,false,2.0,120.0,6.0,2083.3333333333335,Lisboa
199000.0,Santarém,Ourém,Nossa Senhora da Piedade,D,0.0,1991.0,True,true,2.0,115.0,3.0,1730.4347826086957,Centro
130000.0,Braga,Braga,"Braga (Maximinos, Sé e Cividade)",B-,0.0,1986.0,True,false,1.0,55.0,1.0,2363.6363636363635,Norte
81500.0,Castelo Branco,Castelo Branco,Alcains,E,0.0,1991.0,False,false,2.0,100.0,6.0,815.0,Centro
249000.0,Lisboa,Lisboa,Penha de França,C,0.0,1991.0,False,true,2.0,59.0,3.0,4220.338983050848,Lisboa
258000.0,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",D,0.0,1971.0,False,true,1.0,90.0,4.0,2866.6666666666665,Lisboa
275000.0,Coimbra,Figueira da Foz,Buarcos e São Julião,NC,1.0,2023.0,False,true,1.0,72.0,3.0,3819.4444444444443,Centro
465000.0,Setúbal,Setúbal,São Sebastião,A,1.0,2024.0,False,true,2.0,122.0,4.0,3811.4754098360654,Lisboa
200000.0,Lisboa,Vila Franca de Xira,Alverca do Ribatejo e Sobralinho,E,0.0,1986.0,false,false,2.0,90.0,2.0,2222.222222222222,Lisboa
260000.0,Setúbal,Setúbal,São Sebastião,D,0.0,1995.0,false,true,2.0,95.0,3.0,2736.842105263158,Lisboa
262500.0,Lisboa,Mafra,Malveira e São Miguel de Alcainça,C,1.0,2005.0,false,true,2.0,120.0,2.0,2187.5,Lisboa
415000.0,Lisboa,Oeiras,Porto Salvo,D,2.0,2005.0,false,true,2.0,124.0,3.0,3346.7741935483873,Lisboa
160500.0,Faro,Albufeira,Guia,E,0.0,1989.0,false,false,1.0,55.0,2.0,2918.181818181818,Algarve
174500.0,Leiria,Porto de Mós,Porto de Mós - São João Baptista e São Pedro,D,1.0,1994.0,false,true,2.0,100.0,2.0,1745.0,Centro
641000.0,Faro,Faro,Faro (Sé e São Pedro),A,0.0,2024.0,True,true,4.0,148.0,4.0,4331.081081081081,Algarve
4500000.0,Lisboa,Cascais,Cascais e Estoril,A,3.0,2022.0,false,true,4.0,207.0,4.0,21739.130434782608,Lisboa
267000.0,Faro,Albufeira,Albufeira e Olhos de Água,D,0.0,1989.0,False,true,1.0,39.0,2.0,6846.153846153846,Algarve
75000.0,Setúbal,Palmela,Pinhal Novo,D,0.0,1996.0,false,false,1.0,88.0,2.0,852.2727272727273,Lisboa
160000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",C,0.0,1985.0,False,false,1.0,52.0,2.0,3076.923076923077,Lisboa
135000.0,Porto,Valongo,Valongo,E,0.0,2003.0,False,true,1.0,62.0,2.0,2177.4193548387098,Norte
240000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",E,0.0,1986.0,False,false,1.0,76.0,3.0,3157.8947368421054,Norte
195000.0,Porto,Porto,Bonfim,D,0.0,1996.0,False,false,1.0,26.0,1.0,7500.0,Norte
199900.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,E,1.0,1997.0,false,true,2.0,80.0,2.0,2498.75,Norte
7500.0,Faro,Albufeira,Albufeira e Olhos de Água,NC,3.0,1990.0,false,true,1.0,28.0,0.0,267.85714285714283,Algarve
182500.0,Lisboa,Lisboa,Santa Maria Maior,C,0.0,1948.0,False,false,1.0,19.0,1.0,9605.263157894737,Lisboa
260000.0,Braga,Vila Nova de Famalicão,Antas e Abade de Vermoim,A,0.0,2024.0,True,true,2.0,124.0,2.0,2096.7741935483873,Norte
162500.0,Setúbal,Santiago do Cacém,"Santiago do Cacém, Santa Cruz e São Bartolomeu da Serra",D,1.0,2002.0,false,false,1.0,63.0,2.0,2579.3650793650795,Lisboa
995000.0,Lisboa,Lisboa,Estrela,A,1.0,2025.0,False,true,3.0,130.0,3.0,7653.846153846154,Lisboa
182000.0,Braga,Vila Nova de Famalicão,Requião,C,2.0,1998.0,false,false,3.0,133.0,3.0,1368.421052631579,Norte
689000.0,Lisboa,Cascais,Cascais e Estoril,C,2.0,1985.0,false,true,2.0,140.0,3.0,4921.428571428572,Lisboa
285000.0,Lisboa,Lisboa,Arroios,D,0.0,2007.0,false,false,1.0,66.0,2.0,4318.181818181818,Lisboa
420000.0,Porto,Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai",A+,0.0,2022.0,True,true,2.0,124.0,3.0,3387.0967741935483,Norte
1580000.0,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",C,3.0,2006.0,false,true,4.0,275.0,4.0,5745.454545454545,Norte
330000.0,Lisboa,Cascais,Carcavelos e Parede,E,0.0,2009.0,false,true,1.0,80.0,2.0,4125.0,Lisboa
110000.0,Santarém,Ourém,Fátima,F,0.0,2018.0,False,false,1.0,82.0,2.0,1341.4634146341464,Centro
282000.0,Lisboa,Odivelas,Odivelas,D,1.0,1985.0,false,true,2.0,97.0,3.0,2907.216494845361,Lisboa
590000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",A,0.0,2021.0,false,true,3.0,154.0,3.0,3831.1688311688313,Norte
184900.0,Porto,Vila Nova de Gaia,Canidelo,E,0.0,2000.0,True,true,1.0,63.0,3.0,2934.9206349206347,Norte
413800.0,Aveiro,Aveiro,Glória e Vera Cruz,B,1.0,2023.0,false,true,2.0,80.0,2.0,5172.5,Centro
224000.0,Setúbal,Barreiro,"Alto do Seixalinho, Santo André e Verderena",NC,1.0,2024.0,False,true,1.0,47.0,2.0,4765.95744680851,Lisboa
400000.0,Coimbra,Coimbra,Santo António dos Olivais,E,0.0,1957.0,False,false,5.0,80.0,5.0,5000.0,Centro
200000.0,Lisboa,Sintra,Algueirão-Mem Martins,C,0.0,1997.0,False,true,1.0,100.0,2.0,2000.0,Lisboa
520000.0,Lisboa,Lisboa,Misericórdia,C,0.0,1980.0,False,false,1.0,60.0,2.0,8666.666666666666,Lisboa
217000.0,Braga,Guimarães,"Oliveira, São Paio e São Sebastião",D,0.0,1974.0,False,false,2.0,145.0,4.0,1496.551724137931,Norte
198000.0,Faro,Albufeira,Albufeira e Olhos de Água,E,0.0,1991.0,False,false,1.0,72.0,1.0,2750.0,Algarve
347000.0,Lisboa,Lisboa,São Domingos de Benfica,C,0.0,2018.0,false,false,1.0,72.0,2.0,4819.444444444444,Lisboa
1100000.0,Lisboa,Lisboa,Arroios,B-,0.0,1989.0,False,true,2.0,195.0,7.0,5641.025641025641,Lisboa
257500.0,Lisboa,Torres Vedras,"Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães",D,1.0,2002.0,false,true,1.0,93.0,2.0,2768.8172043010754,Lisboa
340000.0,Coimbra,Coimbra,Santo António dos Olivais,C,0.0,1987.0,False,true,2.0,140.0,7.0,2428.5714285714284,Centro
168714.0,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,NC,1.0,2024.0,False,true,1.0,33.0,1.0,5112.545454545455,Norte
128500.0,Castelo Branco,Covilhã,Covilhã e Canhoso,E,0.0,1962.0,False,false,2.0,94.0,4.0,1367.0212765957447,Centro
933000.0,Lisboa,Lisboa,Santa Clara,D,1.0,1988.0,False,true,3.0,179.0,6.0,5212.290502793296,Lisboa
484100.0,Setúbal,Sesimbra,Santiago (Sesimbra),NC,0.0,2024.0,True,true,2.0,79.0,2.0,6127.848101265823,Lisboa
159000.0,Lisboa,Sintra,Agualva e Mira-Sintra,D,0.0,1970.0,false,false,2.0,72.0,2.0,2208.3333333333335,Lisboa
365000.0,Porto,Vila do Conde,Vila do Conde,C,1.0,2009.0,false,true,3.0,133.0,3.0,2744.3609022556393,Norte
179900.0,Braga,Guimarães,Azurém,NC,1.0,2002.0,false,true,2.0,121.0,2.0,1486.7768595041323,Norte
160000.0,Lisboa,Loures,Loures,E,0.0,1988.0,false,false,1.0,68.0,2.0,2352.9411764705883,Lisboa
510000.0,Setúbal,Montijo,Montijo e Afonsoeiro,A,2.0,2022.0,false,true,2.0,110.0,3.0,4636.363636363636,Lisboa
358000.0,Porto,Porto,Paranhos,NC,1.0,2024.0,False,true,2.0,79.0,3.0,4531.645569620253,Norte
259000.0,Setúbal,Almada,Laranjeiro e Feijó,C,0.0,1988.0,False,true,2.0,100.0,4.0,2590.0,Lisboa
10300.0,Faro,Loulé,Quarteira,NC,0.0,2000.0,False,true,1.0,70.0,2.0,147.14285714285714,Algarve
425000.0,Faro,Tavira,Conceição e Cabanas de Tavira,A,2.0,2022.0,false,true,2.0,112.0,2.0,3794.6428571428573,Algarve
267498.0,Aveiro,São João da Madeira,São João da Madeira,NC,2.0,2022.0,false,true,0.0,107.0,2.0,2499.9813084112147,Centro
205000.0,Lisboa,Odivelas,Odivelas,D,0.0,1971.0,false,false,1.0,55.0,2.0,3727.2727272727275,Lisboa
178000.0,Lisboa,Lisboa,Alcântara,D,0.0,1986.0,false,false,1.0,39.0,2.0,4564.102564102564,Lisboa
200000.0,Coimbra,Coimbra,Eiras e São Paulo de Frades,C,0.0,1995.0,false,true,2.0,104.0,3.0,1923.076923076923,Centro
139900.0,Castelo Branco,Castelo Branco,Castelo Branco,A+,0.0,2005.0,false,true,2.0,104.0,2.0,1345.1923076923076,Centro
360000.0,Faro,Olhão,Olhão,C,1.0,2008.0,false,true,2.0,163.0,4.0,2208.588957055215,Algarve
136000.0,Porto,Valongo,Ermesinde,C,1.0,2003.0,false,true,0.0,65.0,1.0,2092.3076923076924,Norte
2482000.0,Lisboa,Lisboa,Avenidas Novas,NC,1.0,2024.0,False,true,4.0,237.0,7.0,10472.573839662447,Lisboa
290000.0,Lisboa,Lisboa,São Vicente,D,0.0,1996.0,false,false,1.0,85.0,3.0,3411.764705882353,Lisboa
189000.0,Porto,Paredes,Paredes,B-,1.0,2016.0,false,true,2.0,79.0,2.0,2392.4050632911394,Norte
320000.0,Leiria,Alcobaça,Pataias e Martingança,C,2.0,2008.0,false,false,2.0,110.0,3.0,2909.090909090909,Centro
280000.0,Lisboa,Lisboa,Avenidas Novas,D,0.0,1989.0,false,false,1.0,78.0,2.0,3589.74358974359,Lisboa
110000.0,Setúbal,Almada,Laranjeiro e Feijó,D,0.0,1963.0,false,false,1.0,42.0,1.0,2619.0476190476193,Lisboa
165000.0,Braga,Vila Verde,Vila Verde e Barbudo,C,1.0,1999.0,false,false,0.0,100.0,2.0,1650.0,Norte
360910.0,Setúbal,Setúbal,São Sebastião,D,1.0,2002.0,False,false,3.0,182.0,4.0,1983.021978021978,Lisboa
379000.0,Lisboa,Lisboa,Olivais,C,0.0,1969.0,false,true,2.0,80.0,3.0,4737.5,Lisboa
306000.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,D,1.0,2007.0,False,true,1.0,71.0,1.0,4309.859154929577,Norte
329000.0,Setúbal,Montijo,Montijo e Afonsoeiro,B-,1.0,2014.0,false,true,2.0,166.0,3.0,1981.9277108433735,Lisboa
560000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,A,1.0,2024.0,False,true,3.0,128.0,4.0,4375.0,Norte
149000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",C,0.0,1988.0,false,false,1.0,68.0,2.0,2191.176470588235,Lisboa
259000.0,Braga,Vila Verde,Vila Verde e Barbudo,B-,1.0,2005.0,false,true,2.0,149.0,3.0,1738.255033557047,Norte
575000.0,Lisboa,Lisboa,Lumiar,D,1.0,1995.0,False,true,2.0,110.0,4.0,5227.272727272727,Lisboa
115000.0,Porto,Gondomar,Rio Tinto,C,0.0,1992.0,False,true,1.0,50.0,5.0,2300.0,Norte
199000.0,Lisboa,Amadora,Venteira,C,0.0,1969.0,false,false,1.0,53.0,2.0,3754.7169811320755,Lisboa
465000.0,Lisboa,Lisboa,Penha de França,C,0.0,1985.0,False,true,2.0,117.0,6.0,3974.358974358974,Lisboa
185000.0,Faro,Silves,Armação de Pêra,D,1.0,1999.0,false,true,1.0,53.0,1.0,3490.566037735849,Algarve
235000.0,Setúbal,Palmela,Pinhal Novo,E,0.0,1998.0,False,false,1.0,83.0,2.0,2831.3253012048194,Lisboa
190000.0,Setúbal,Almada,"Almada, Cova da Piedade, Pragal e Cacilhas",C,0.0,1990.0,False,false,1.0,56.0,3.0,3392.8571428571427,Lisboa
258000.0,Lisboa,Lisboa,Penha de França,E,0.0,1937.0,false,false,1.0,41.0,1.0,6292.682926829269,Lisboa
222000.0,Lisboa,Alenquer,Alenquer (Santo Estêvão e Triana),B-,1.0,2008.0,false,true,2.0,122.0,3.0,1819.672131147541,Lisboa
589000.0,Santarém,Santarém,"Santarém (Marvila), Santa Iria da Ribeira de Santarém, Santarém (São Salvador) e Santarém (São Nicolau)",G,1.0,2024.0,False,true,2.0,150.0,5.0,3926.6666666666665,Centro
289500.0,Lisboa,Loures,Loures,B-,2.0,2010.0,false,true,2.0,82.0,3.0,3530.487804878049,Lisboa
465000.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,A,1.0,2024.0,False,true,2.0,98.0,4.0,4744.897959183673,Norte
265000.0,Coimbra,Coimbra,São Martinho do Bispo e Ribeira de Frades,A+,0.0,2024.0,True,false,2.0,84.0,4.0,3154.7619047619046,Centro
399000.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,D,0.0,1980.0,True,false,2.0,104.0,3.0,3836.5384615384614,Norte
715000.0,Lisboa,Cascais,Cascais e Estoril,C,2.0,2008.0,false,true,2.0,110.0,2.0,6500.0,Lisboa
485000.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,E,1.0,1990.0,false,true,3.0,149.0,3.0,3255.0335570469797,Norte
490000.0,Lisboa,Odivelas,Odivelas,C,1.0,2006.0,False,true,2.0,119.0,3.0,4117.64705882353,Lisboa
130000.0,Lisboa,Sintra,Queluz e Belas,E,0.0,1995.0,false,true,1.0,66.0,2.0,1969.6969696969697,Lisboa
151000.0,Lisboa,Amadora,Águas Livres,D,0.0,1973.0,False,true,1.0,48.0,1.0,3145.8333333333335,Lisboa
182000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",NC,0.0,1987.0,False,false,1.0,101.0,3.0,1801.980198019802,Lisboa
11500.0,Faro,Albufeira,Albufeira e Olhos de Água,NC,1.0,1990.0,False,false,1.0,79.0,2.0,145.56962025316454,Algarve
260000.0,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",E,1.0,1996.0,False,true,3.0,162.0,3.0,1604.9382716049383,Norte
195000.0,Setúbal,Almada,Laranjeiro e Feijó,C,0.0,1970.0,False,false,2.0,86.0,4.0,2267.4418604651164,Lisboa
290000.0,Setúbal,Barreiro,Barreiro e Lavradio,D,1.0,2008.0,False,true,3.0,133.0,4.0,2180.4511278195487,Lisboa
264500.0,Faro,Silves,Armação de Pêra,C,1.0,2003.0,False,false,1.0,68.0,5.0,3889.705882352941,Algarve
385000.0,Porto,Porto,Ramalde,A+,1.0,2011.0,False,true,2.0,116.0,3.0,3318.9655172413795,Norte
97500.0,Santarém,Entroncamento,São João Baptista,E,0.0,1995.0,False,false,1.0,80.0,4.0,1218.75,Centro
235000.0,Faro,Portimão,Portimão,D,0.0,1984.0,False,true,1.0,54.0,2.0,4351.851851851852,Algarve
207000.0,Setúbal,Almada,Caparica e Trafaria,E,0.0,1949.0,false,false,1.0,60.0,2.0,3450.0,Lisboa
170000.0,Aveiro,São João da Madeira,São João da Madeira,C,1.0,1994.0,False,false,1.0,80.0,2.0,2125.0,Centro
190000.0,Faro,Portimão,Portimão,C,0.0,1999.0,false,true,1.0,77.0,1.0,2467.5324675324673,Algarve
125000.0,Leiria,Caldas da Rainha,Carvalhal Benfeito,F,0.0,1975.0,False,false,1.0,121.0,3.0,1033.0578512396694,Centro
161000.0,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes",D,0.0,2006.0,True,true,1.0,67.0,2.0,2402.9850746268658,Centro
189000.0,Lisboa,Lisboa,Misericórdia,E,0.0,1921.0,False,false,1.0,30.0,2.0,6300.0,Lisboa
199000.0,Porto,Porto,Paranhos,B-,1.0,2023.0,False,true,1.0,51.0,0.0,3901.9607843137255,Norte
215000.0,Porto,Matosinhos,"Perafita, Lavra e Santa Cruz do Bispo",C,1.0,1996.0,False,true,2.0,90.0,3.0,2388.8888888888887,Norte
885000.0,Lisboa,Lisboa,Misericórdia,D,0.0,1988.0,False,false,2.0,139.0,3.0,6366.906474820144,Lisboa
126000.0,Santarém,Benavente,Samora Correia,NC,0.0,1987.0,False,false,1.0,74.0,2.0,1702.7027027027027,Centro
175000.0,Porto,Gondomar,Fânzeres e São Pedro da Cova,D,1.0,1998.0,False,true,1.0,81.0,3.0,2160.4938271604938,Norte
12500.0,Faro,Albufeira,Albufeira e Olhos de Água,NC,3.0,1988.0,false,true,1.0,40.0,0.0,312.5,Algarve
245000.0,Leiria,Peniche,Peniche,C,0.0,1970.0,False,false,1.0,68.0,4.0,3602.9411764705883,Centro
309000.0,Faro,Lagos,São Gonçalo de Lagos,E,0.0,1993.0,False,true,2.0,100.0,3.0,3090.0,Algarve
580000.0,Lisboa,Lisboa,Lumiar,C,1.0,1991.0,false,true,2.0,111.0,3.0,5225.225225225226,Lisboa
1050000.0,Lisboa,Lisboa,Avenidas Novas,C,0.0,1951.0,false,true,2.0,110.0,3.0,9545.454545454546,Lisboa
195000.0,Lisboa,Lisboa,Santa Clara,C,1.0,2006.0,False,true,1.0,43.0,2.0,4534.883720930233,Lisboa
430000.0,Aveiro,Aveiro,Glória e Vera Cruz,NC,0.0,2022.0,True,true,3.0,112.0,3.0,3839.285714285714,Centro
560000.0,Lisboa,Odivelas,Ramada e Caneças,C,2.0,2008.0,false,true,3.0,150.0,4.0,3733.3333333333335,Lisboa
290000.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,A,1.0,2023.0,false,true,1.0,41.0,1.0,7073.170731707317,Norte
190000.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,C,1.0,1994.0,false,false,1.0,58.0,2.0,3275.862068965517,Norte
350000.0,Coimbra,Coimbra,Santa Clara e Castelo Viegas,C,0.0,2004.0,True,true,2.0,111.0,3.0,3153.153153153153,Centro
306000.0,Setúbal,Seixal,Amora,A,1.0,2024.0,False,true,0.0,106.0,3.0,2886.7924528301887,Lisboa
295000.0,Lisboa,Lisboa,Santa Maria Maior,D,0.0,1922.0,False,false,1.0,55.0,2.0,5363.636363636364,Lisboa
900000.0,Lisboa,Cascais,Carcavelos e Parede,C,1.0,1999.0,False,true,3.0,142.0,4.0,6338.028169014085,Lisboa
159000.0,Setúbal,Moita,Moita,D,0.0,1987.0,false,false,1.0,67.0,2.0,2373.134328358209,Lisboa
250000.0,Coimbra,Coimbra,"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",F,1.0,1996.0,False,true,2.0,66.0,2.0,3787.878787878788,Centro
320000.0,Aveiro,Santa Maria da Feira,"Santa Maria da Feira, Travanca, Sanfins e Espargo",A,0.0,2020.0,True,true,3.0,147.0,3.0,2176.8707482993195,Centro
179500.0,Setúbal,Almada,"Almada, Cova da Piedade, Pragal e Cacilhas",D,0.0,1953.0,false,false,1.0,70.0,2.0,2564.285714285714,Lisboa
349000.0,Coimbra,Figueira da Foz,Buarcos e São Julião,D,1.0,1988.0,false,true,2.0,115.0,3.0,3034.782608695652,Centro
330000.0,Lisboa,Vila Franca de Xira,Póvoa de Santa Iria e Forte da Casa,D,1.0,2000.0,false,true,2.0,133.0,4.0,2481.2030075187968,Lisboa
175000.0,Braga,Guimarães,Candoso São Tiago e Mascotelos,E,1.0,1997.0,false,false,1.0,116.0,2.0,1508.6206896551723,Norte
179900.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",C,0.0,1981.0,False,true,1.0,45.0,1.0,3997.777777777778,Lisboa
169000.0,Viana do Castelo,Valença,"Valença, Cristelo Covo e Arão",D,2.0,1988.0,false,true,4.0,170.0,4.0,994.1176470588235,Norte
215000.0,Lisboa,Lisboa,Beato,E,0.0,1986.0,False,false,1.0,57.0,3.0,3771.9298245614036,Lisboa
150000.0,Lisboa,Amadora,Venteira,D,0.0,1977.0,False,true,1.0,82.0,2.0,1829.2682926829268,Lisboa
179900.0,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,A,1.0,2021.0,false,true,2.0,38.0,0.0,4734.210526315789,Norte
269000.0,Setúbal,Santiago do Cacém,Santo André,D,0.0,1987.0,False,false,2.0,110.0,2.0,2445.4545454545455,Lisboa
650000.0,Lisboa,Lisboa,Santa Maria Maior,B-,0.0,2020.0,false,true,2.0,54.0,1.0,12037.037037037036,Lisboa
